filename,width,height,class,xmin,ymin,xmax,ymax
image (586).png,2472,3480,signature,1462,2538,1870,2829
image (586).png,2472,3480,stamp,1332,2857,1825,3367
image (587).png,2472,3480,signature,1361,2420,1594,2622
image (587).png,2472,3480,stamp,1359,2734,1825,3233
image (588).png,2476,3472,signature,1452,2627,1731,2823
image (588).png,2476,3472,stamp,337,2616,844,3142
image (589).png,2476,3476,signature,1397,2339,1719,2597
image (589).png,2476,3476,stamp,357,2647,816,3235
image (59).png,2476,3476,signature,1842,2317,2005,2580
image (59).png,2476,3476,stamp,942,2418,1292,2860
image (590).png,2480,3472,signature,1485,2616,1925,2851
image (590).png,2480,3472,stamp,480,2655,961,3192
image (591).png,2476,3476,signature,1434,2451,1804,2725
image (591).png,2476,3476,stamp,477,2686,983,3190
image (592).png,2476,3480,signature,1597,2689,1829,2947
image (592).png,2476,3480,stamp,526,2740,1011,3345
image (593).png,2480,3484,signature,1492,2440,1736,2687
image (593).png,2480,3484,stamp,867,2838,1369,3287
image (594).png,2480,3472,signature,1454,2471,1869,2750
image (594).png,2480,3472,stamp,869,2706,1380,3214
image (595).png,2476,3480,signature,1454,2566,1699,2801
image (595).png,2476,3480,stamp,738,2863,1207,3351
image (596).png,2476,3484,signature,1464,2446,1898,2720
image (596).png,2476,3484,stamp,1080,2833,1548,3383
image (597).png,2472,3480,signature,1464,2510,1710,2762
image (597).png,2472,3480,stamp,967,2807,1438,3311
image (598).png,2472,3476,signature,1536,2625,1799,2910
image (598).png,2472,3476,stamp,1388,2966,1859,3392
image (599).png,2476,3480,signature,1452,2482,1817,2779
image (599).png,2476,3480,stamp,1326,2857,1887,3339
image (6).png,2476,3484,signature,746,2238,992,2451
image (6).png,2476,3484,stamp,1332,2289,1633,2732
image (60).png,2480,3484,signature,1901,2625,2214,2917
image (60).png,2480,3484,stamp,1163,2389,1500,2805
image (600).png,2480,3488,signature,1474,2538,1830,2785
image (600).png,2480,3488,stamp,1396,2887,1949,3336
image (601).png,2472,3472,signature,1424,2471,1953,2767
image (601).png,2472,3472,stamp,739,2527,1268,3119
image (602).png,2468,3480,signature,1434,2538,1691,2785
image (602).png,2468,3480,stamp,1288,2919,1785,3440
image (603).png,2468,3480,signature,1505,2544,1827,2773
image (603).png,2468,3480,stamp,781,2532,1266,3087
image (604).png,2468,3476,signature,1463,2558,1890,2849
image (604).png,2468,3476,stamp,993,2849,1447,3369
image (605).png,2476,3472,signature,1399,2733,2073,2985
image (605).png,2476,3472,stamp,1241,2979,1739,3399
image (606).png,2476,3476,signature,1526,2664,1753,2916
image (606).png,2476,3476,stamp,569,2653,1051,3128
image (607).png,2476,3480,signature,1452,2583,1742,2824
image (607).png,2476,3480,stamp,1319,2970,1835,3373
image (608).png,2476,3472,signature,1450,2325,1713,2521
image (608).png,2476,3472,stamp,1247,2605,1793,3086
image (609).png,2472,3476,signature,1602,2283,1910,2524
image (609).png,2472,3476,stamp,1500,2597,2056,2989
image (61).png,2468,3480,signature,1856,2308,2082,2600
image (61).png,2468,3480,stamp,911,2342,1290,2874
image (610).png,2476,3476,signature,1412,2339,1974,2647
image (610).png,2476,3476,stamp,1368,2658,1955,3106
image (611).png,2476,3476,signature,1610,2530,1949,2742
image (611).png,2476,3476,stamp,1316,2765,1909,3240
image (612).png,2472,3480,signature,1911,2661,2129,2902
image (612).png,2472,3480,stamp,1525,2841,2087,3261
image (613).png,2472,3480,signature,1632,2325,1895,2588
image (613).png,2472,3480,stamp,1491,2588,2055,3070
image (614).png,2476,3476,signature,1662,2362,1925,2563
image (614).png,2476,3476,stamp,673,2535,1250,2961
image (615).png,2472,3484,signature,1728,2429,1979,2704
image (615).png,2472,3484,stamp,712,2547,1264,3023
image (616).png,2480,3480,signature,1569,2331,1978,2617
image (616).png,2480,3480,stamp,670,2460,1254,2986
image (617).png,2476,3484,signature,1512,2552,2011,2788
image (617).png,2476,3484,stamp,1366,2928,1944,3270
image (618).png,2476,3480,signature,1597,2678,1853,2998
image (618).png,2476,3480,stamp,698,2689,1270,3244
image (619).png,2468,3476,signature,1586,2535,1923,2809
image (619).png,2468,3476,stamp,908,2653,1476,3341
image (62).png,2476,3480,signature,1833,2633,2189,2863
image (62).png,2476,3480,stamp,1178,2628,1542,3160
image (620).png,2468,3480,signature,1717,2348,2062,2588
image (620).png,2468,3480,stamp,875,2516,1467,3300
image (621).png,2472,3480,signature,1640,2678,1977,2897
image (621).png,2472,3480,stamp,701,2689,1275,3233
image (622).png,2468,3484,signature,1550,2614,1975,2911
image (622).png,2468,3484,stamp,825,2603,1358,3231
image (623).png,2476,3484,signature,1593,2182,1842,2502
image (623).png,2476,3484,stamp,802,2401,1321,3040
image (624).png,2480,3480,signature,1450,2622,2187,2919
image (624).png,2480,3480,stamp,1489,2936,2056,3356
image (625).png,2472,3476,signature,1627,2502,1884,2843
image (625).png,2472,3476,stamp,1176,2776,1718,3319
image (626).png,2476,3480,signature,1840,2628,2040,2891
image (626).png,2476,3480,stamp,933,2577,1508,3239
image (627).png,2480,3480,signature,1841,2482,2176,2740
image (627).png,2480,3480,stamp,1207,2712,1774,3194
image (628).png,2472,3480,signature,1616,2549,1933,2835
image (628).png,2472,3480,stamp,1047,2790,1598,3339
image (629).png,2468,3476,signature,1751,2266,1917,2580
image (629).png,2468,3476,stamp,1264,2686,1856,3263
image (63).png,2476,3484,signature,1842,2597,2149,2799
image (63).png,2476,3484,stamp,1120,2563,1481,3068
image (630).png,2468,3480,signature,1568,2359,2001,2661
image (630).png,2468,3480,stamp,1148,2617,1733,3194
image (631).png,2476,3480,signature,1621,2291,1849,2538
image (631).png,2476,3480,stamp,1267,2600,1838,3076
image (632).png,2476,3480,signature,1601,2757,1925,3042
image (632).png,2476,3480,stamp,756,2779,1312,3317
image (633).png,2480,3480,signature,1565,2314,1865,2583
image (633).png,2480,3480,stamp,725,2454,1281,3104
image (634).png,2476,3472,signature,1586,2487,2000,2773
image (634).png,2476,3472,stamp,787,2627,1330,3231
image (635).png,2472,3480,signature,1846,2437,2263,2734
image (635).png,2472,3480,stamp,733,2538,1284,3239
image (636).png,2480,3480,signature,1681,2303,2027,2617
image (636).png,2480,3480,stamp,720,2510,1260,3188
image (637).png,2468,3476,signature,1784,2468,2267,2703
image (637).png,2468,3476,stamp,770,2602,1297,3162
image (638).png,2468,3480,signature,1572,2303,1925,2628
image (638).png,2468,3480,stamp,665,2549,1232,3115
image (639).png,2480,3476,signature,1614,2720,1840,2949
image (639).png,2480,3476,stamp,581,2731,1105,3291
image (64).png,2476,3480,signature,1764,2135,2180,2443
image (64).png,2476,3480,stamp,1152,2168,1522,2684
image (640).png,2468,3480,signature,1476,2572,2001,2801
image (640).png,2468,3480,stamp,1179,2818,1746,3278
image (641).png,2472,3480,signature,190,2560,540,2824
image (641).png,2472,3480,stamp,1065,2588,1544,3059
image (642).png,2476,3476,signature,553,2619,1018,2966
image (642).png,2476,3476,stamp,1261,2608,1746,3112
image (643).png,2480,3476,signature,256,2558,509,2781
image (643).png,2480,3476,stamp,1016,2586,1507,3072
image (644).png,2476,3476,signature,1328,2602,1660,2860
image (644).png,2476,3476,stamp,668,2664,1132,3089
image (645).png,2476,3472,signature,1504,2650,1876,2979
image (645).png,2476,3472,stamp,736,2672,1234,3203
image (646).png,2468,3484,signature,224,2440,463,2676
image (646).png,2468,3484,stamp,1025,2446,1478,3001
image (647).png,2472,3480,signature,253,2768,728,2964
image (647).png,2472,3480,stamp,1167,2729,1647,3171
image (648).png,2472,3476,signature,487,2513,639,2809
image (648).png,2472,3476,stamp,1205,2619,1672,3067
image (649).png,2476,3484,signature,522,2530,925,2866
image (649).png,2476,3484,stamp,980,2676,1459,3181
image (65).png,2472,3484,signature,1565,2625,1835,2827
image (65).png,2472,3484,stamp,1901,2485,2201,2917
image (650).png,2472,3476,signature,1109,2731,1571,3067
image (650).png,2472,3476,stamp,502,2725,960,3190
image (651).png,2472,3480,signature,523,2684,1154,2902
image (651).png,2472,3480,stamp,1051,2829,1511,3216
image (652).png,2476,3476,signature,490,2535,709,2821
image (652).png,2476,3476,stamp,786,2681,1245,3162
image (653).png,2476,3484,signature,495,2519,869,2765
image (653).png,2476,3484,stamp,889,2664,1348,3186
image (654).png,2472,3476,signature,463,2681,924,2949
image (654).png,2472,3476,stamp,786,2860,1257,3341
image (655).png,2468,3480,signature,313,2734,589,2975
image (655).png,2468,3480,stamp,774,2706,1246,3216
image (656).png,2468,3476,signature,276,2703,669,2916
image (656).png,2468,3476,stamp,754,2759,1235,3246
image (657).png,2472,3476,signature,474,2737,820,2961
image (657).png,2472,3476,stamp,672,2933,1168,3358
image (658).png,2468,3476,signature,1543,2630,1908,2938
image (658).png,2468,3476,stamp,622,2669,1083,3168
image (659).png,2472,3476,signature,686,2468,1272,2759
image (659).png,2472,3476,stamp,572,2709,1040,3145
image (66).png,2480,3484,signature,1467,2345,1780,2608
image (66).png,2480,3484,stamp,1465,2838,1765,3248
image (660).png,2476,3480,signature,1726,2527,1978,2953
image (660).png,2476,3480,stamp,657,2701,1118,3149
image (661).png,2476,3488,signature,1419,2387,1742,2656
image (661).png,2476,3488,stamp,1125,2623,1591,3162
image (662).png,2480,3484,signature,234,2603,516,2788
image (662).png,2480,3484,stamp,1385,2608,1860,3141
image (663).png,2476,3476,signature,577,2524,1058,2871
image (663).png,2476,3476,stamp,1457,2502,1944,3106
image (664).png,2476,3476,signature,219,2765,560,2994
image (664).png,2476,3476,stamp,1408,2709,1902,3268
image (665).png,2476,3480,signature,533,2532,760,2835
image (665).png,2476,3480,stamp,1383,2745,1858,3250
image (666).png,2476,3472,signature,219,2661,548,2890
image (666).png,2476,3472,stamp,1415,2622,1878,3248
image (667).png,2476,3480,signature,682,2376,1185,2930
image (667).png,2476,3480,stamp,1354,2633,1829,3227
image (668).png,2480,3480,signature,541,2667,1261,3031
image (668).png,2480,3480,stamp,1314,2908,1772,3412
image (669).png,2468,3480,signature,501,2701,949,2970
image (669).png,2468,3480,stamp,1342,2835,1785,3334
image (67).png,2476,3476,signature,1542,2401,1860,2608
image (67).png,2476,3476,stamp,811,2490,1114,2933
image (670).png,2468,3480,signature,233,2527,488,2740
image (670).png,2468,3480,stamp,1205,2689,1651,3160
image (671).png,2468,3480,signature,493,2544,750,2841
image (671).png,2468,3480,stamp,1328,2695,1794,3244
image (672).png,2476,3484,signature,241,2917,482,3186
image (672).png,2476,3484,stamp,1461,2889,1922,3349
image (673).png,2472,3480,signature,246,2174,565,2443
image (673).png,2472,3480,stamp,675,2370,1163,2689
image (674).png,2472,3484,signature,266,2075,646,2345
image (674).png,2472,3484,stamp,833,2159,1337,2552
image (675).png,2472,3476,signature,453,2065,893,2356
image (675).png,2472,3476,stamp,384,2742,846,3263
image (676).png,2468,3480,signature,229,2241,922,2577
image (676).png,2468,3480,stamp,595,3037,1053,3451
image (677).png,2472,3480,signature,273,2179,614,2460
image (677).png,2472,3480,stamp,451,2897,906,3306
image (678).png,2472,3476,signature,309,2099,648,2434
image (678).png,2472,3476,stamp,815,2865,1303,3268
image (679).png,2476,3484,signature,212,2193,684,2535
image (679).png,2476,3484,stamp,684,3012,1163,3371
image (68).png,2476,3480,signature,1495,2482,1660,2656
image (68).png,2476,3480,stamp,1962,2476,2270,2902
image (680).png,2468,3476,signature,193,2171,468,2345
image (680).png,2468,3476,stamp,808,2199,1291,2613
image (681).png,2480,3476,signature,318,2244,785,2485
image (681).png,2480,3476,stamp,834,2966,1329,3352
image (682).png,2476,3476,signature,208,2205,504,2412
image (682).png,2476,3476,stamp,805,2278,1274,2591
image (683).png,2476,3472,signature,292,2376,644,2549
image (683).png,2476,3472,stamp,707,2398,1190,2700
image (684).png,2468,3480,signature,267,2185,604,2448
image (684).png,2468,3480,stamp,761,2897,1217,3317
image (685).png,2480,3480,signature,300,2084,750,2376
image (685).png,2480,3480,stamp,820,2919,1280,3356
image (686).png,2484,3476,signature,295,2322,553,2513
image (686).png,2484,3476,stamp,702,2972,1156,3380
image (687).png,2472,3480,signature,376,2269,728,2482
image (687).png,2472,3480,stamp,788,2936,1196,3451
image (688).png,2468,3480,signature,293,2140,419,2420
image (688).png,2468,3480,stamp,747,2964,1217,3351
image (689).png,2476,3476,signature,232,2149,608,2401
image (689).png,2476,3476,stamp,595,2961,1090,3291
image (69).png,2472,3484,signature,1556,2603,1861,2889
image (69).png,2472,3484,stamp,1962,2608,2258,3029
image (690).png,2480,3480,signature,312,2135,576,2448
image (690).png,2480,3480,stamp,776,2219,1261,2583
image (691).png,2476,3480,signature,386,2263,571,2555
image (691).png,2476,3480,stamp,836,2247,1296,2706
image (692).png,2476,3480,signature,259,2157,499,2364
image (692).png,2476,3480,stamp,742,2986,1241,3435
image (693).png,2480,3476,signature,305,2266,547,2479
image (693).png,2480,3476,stamp,780,2149,1276,2613
image (694).png,2472,3476,signature,286,2160,743,2446
image (694).png,2472,3476,stamp,889,2989,1350,3459
image (695).png,2476,3472,signature,263,2225,550,2476
image (695).png,2476,3472,stamp,764,2124,1208,2689
image (696).png,2484,3484,signature,320,2159,781,2423
image (696).png,2484,3484,stamp,803,3029,1278,3399
image (697).png,2472,3480,signature,268,2331,498,2583
image (697).png,2472,3480,stamp,772,2325,1245,2717
image (698).png,2464,3480,signature,261,2174,505,2454
image (698).png,2464,3480,stamp,630,2981,1147,3390
image (699).png,2468,3480,signature,282,2303,566,2532
image (699).png,2468,3480,stamp,586,2970,1085,3390
image (7).png,2472,3484,signature,909,2350,1448,2732
image (7).png,2472,3484,stamp,1524,2490,1788,2821
image (70).png,2468,3480,signature,1496,2370,1749,2622
image (70).png,2468,3480,stamp,767,2482,1065,2930
image (700).png,2472,3480,signature,228,2258,549,2521
image (700).png,2472,3480,stamp,547,3031,1034,3435
image (701).png,2476,3472,signature,248,2392,958,2588
image (701).png,2476,3472,stamp,1277,2443,1766,2789
image (702).png,2472,3480,signature,288,2252,621,2516
image (702).png,2472,3480,stamp,1120,2247,1612,2678
image (703).png,2468,3480,signature,300,2258,732,2527
image (703).png,2468,3480,stamp,528,3048,991,3367
image (704).png,2472,3480,signature,237,2112,521,2387
image (704).png,2472,3480,stamp,1266,2191,1747,2560
image (705).png,2480,3480,signature,1701,2465,2069,2701
image (705).png,2480,3480,stamp,585,2521,1312,2998
image (706).png,2468,3476,signature,1738,2653,2024,2882
image (706).png,2468,3476,stamp,544,2580,1270,3229
image (707).png,2468,3476,signature,1726,2675,2055,2933
image (707).png,2468,3476,stamp,495,2675,1205,3246
image (708).png,2472,3480,signature,1754,2555,2131,2796
image (708).png,2472,3480,stamp,467,2437,1147,3059
image (709).png,2468,3472,signature,1733,2661,2064,2924
image (709).png,2468,3472,stamp,526,2487,1091,3225
image (71).png,2476,3480,signature,1492,2611,1864,2852
image (71).png,2476,3480,stamp,1490,2975,1804,3306
image (710).png,2476,3480,signature,1508,2566,2067,2869
image (710).png,2476,3480,stamp,392,2549,1110,3154
image (711).png,2484,3484,signature,1566,2547,2057,2838
image (711).png,2484,3484,stamp,393,2569,1076,3046
image (712).png,2472,3480,signature,1669,2432,2116,2706
image (712).png,2472,3480,stamp,326,2594,1058,3059
image (713).png,2476,3480,signature,1766,2583,2002,2841
image (713).png,2476,3480,stamp,551,2516,1319,2919
image (714).png,2476,3480,signature,1789,2661,2018,2908
image (714).png,2476,3480,stamp,535,2510,1270,2835
image (715).png,2480,3476,signature,1689,2474,2018,2759
image (715).png,2480,3476,stamp,689,2552,1227,3257
image (716).png,2472,3476,signature,1774,2748,2053,2949
image (716).png,2472,3476,stamp,565,2535,1234,3089
image (717).png,2472,3476,signature,1750,2546,2002,2742
image (717).png,2472,3476,stamp,438,2406,1183,2815
image (718).png,2476,3472,signature,1739,2588,2031,2801
image (718).png,2476,3472,stamp,533,2543,1238,2912
image (719).png,2476,3480,signature,1755,2689,1993,2942
image (719).png,2476,3480,stamp,528,2689,1254,3143
image (72).png,2472,3484,signature,1469,2552,1712,2749
image (72).png,2472,3484,stamp,1446,2872,1738,3338
image (720).png,2468,3480,signature,1775,2745,2006,2908
image (720).png,2468,3480,stamp,647,2745,1328,3278
image (721).png,2476,3476,signature,1615,2669,2348,2899
image (721).png,2476,3476,stamp,397,2474,1136,2966
image (722).png,2472,3476,signature,1623,2737,1997,2949
image (722).png,2472,3476,stamp,531,2714,1217,3117
image (723).png,2476,3480,signature,1762,2465,2022,2628
image (723).png,2476,3480,stamp,631,2219,1379,2863
image (724).png,2476,3480,signature,1680,2482,2114,2656
image (724).png,2476,3480,stamp,633,2420,1268,3026
image (725).png,2480,3476,signature,1720,2675,2163,2888
image (725).png,2480,3476,stamp,760,2552,1454,3128
image (726).png,2472,3480,signature,1692,2622,2047,2813
image (726).png,2472,3480,stamp,643,2387,1348,2981
image (727).png,2468,3480,signature,1749,2622,2249,2846
image (727).png,2468,3480,stamp,396,2555,1145,3087
image (728).png,2484,3480,signature,1759,2566,2061,2762
image (728).png,2484,3480,stamp,322,2420,979,3070
image (729).png,2476,3476,signature,1642,2558,1976,2720
image (729).png,2476,3476,stamp,395,2440,1147,2972
image (73).png,2468,3484,signature,1449,2367,1896,2625
image (73).png,2468,3484,stamp,1452,2799,1784,3203
image (730).png,2480,3472,signature,1743,2778,2050,2940
image (730).png,2480,3472,stamp,405,2616,1118,3125
image (731).png,2468,3476,signature,1621,2552,1816,2759
image (731).png,2468,3476,stamp,412,2513,1147,3100
image (732).png,2472,3484,signature,1674,2462,2067,2720
image (732).png,2472,3484,stamp,527,2513,1201,3136
image (733).png,2472,3480,signature,1524,2734,2037,2942
image (733).png,2472,3480,stamp,471,2633,1145,3082
image (734).png,2468,3480,signature,1780,2594,1919,2734
image (734).png,2468,3480,stamp,685,2426,1380,3098
image (735).png,2480,3480,signature,1760,2689,1972,2852
image (735).png,2480,3480,stamp,740,2773,1534,3278
image (736).png,2550,3501,signature,1633,2706,2004,2892
image (736).png,2550,3501,stamp,615,2615,1381,2999
image (737).png,2480,3484,signature,250,2412,569,2586
image (737).png,2480,3484,stamp,1118,2311,1716,3063
image (738).png,2472,3476,signature,291,2384,701,2636
image (738).png,2472,3476,stamp,1112,2289,1743,3061
image (739).png,2476,3480,signature,254,2656,501,2874
image (739).png,2476,3480,stamp,1094,2499,1737,3278
image (74).png,2476,3476,signature,1575,2558,1793,2832
image (74).png,2476,3476,stamp,1493,3039,1800,3436
image (740).png,2480,3484,signature,338,2547,549,2827
image (740).png,2480,3484,stamp,1125,2423,1705,3141
image (741).png,2476,3472,signature,219,2728,540,2968
image (741).png,2476,3472,stamp,1223,2583,1840,3209
image (742).png,2476,3476,signature,319,2625,589,2860
image (742).png,2476,3476,stamp,1052,2496,1739,3246
image (743).png,2476,3472,signature,348,2527,591,2745
image (743).png,2476,3472,stamp,1185,2381,1846,3108
image (744).png,2480,3472,signature,254,2610,521,2868
image (744).png,2480,3472,stamp,1212,2465,1832,3080
image (745).png,2468,3480,signature,448,2628,859,2914
image (745).png,2468,3480,stamp,1313,2443,1898,3239
image (746).png,2476,3476,signature,359,2552,800,2854
image (746).png,2476,3476,stamp,1179,2446,1802,3201
image (747).png,2472,3484,signature,280,2653,507,2889
image (747).png,2472,3484,stamp,1103,2519,1763,3152
image (748).png,2468,3476,signature,336,2815,687,3072
image (748).png,2468,3476,stamp,1159,2731,1775,3369
image (749).png,2468,3480,signature,318,2538,649,2762
image (749).png,2468,3480,stamp,1281,2353,1986,3054
image (75).png,2480,3484,signature,1489,2591,1827,2833
image (75).png,2480,3484,stamp,1085,2636,1405,3108
image (750).png,2472,3484,signature,309,2765,592,3018
image (750).png,2472,3484,stamp,1230,2631,1897,3411
image (751).png,2476,3472,signature,235,2566,956,2856
image (751).png,2476,3472,stamp,1708,2359,2169,3147
image (752).png,2472,3476,signature,248,2625,686,2899
image (752).png,2472,3476,stamp,1254,2457,1930,3229
image (753).png,2476,3484,signature,255,2749,508,3001
image (753).png,2476,3484,stamp,1379,2631,1887,3444
image (754).png,2480,3476,signature,221,2725,981,3028
image (754).png,2480,3476,stamp,1341,2664,1981,3330
image (755).png,2468,3480,signature,265,2667,517,2958
image (755).png,2468,3480,stamp,1378,2572,2044,3182
image (756).png,2480,3484,signature,301,2659,485,2973
image (756).png,2480,3484,stamp,1225,2608,1907,3270
image (757).png,2480,3480,signature,298,2656,685,2981
image (757).png,2480,3480,stamp,1581,2544,2154,3362
image (758).png,2476,3476,signature,183,2490,450,2714
image (758).png,2476,3476,stamp,1288,2507,2025,3196
image (759).png,2476,3472,signature,344,2504,653,2834
image (759).png,2476,3472,stamp,1370,2454,1982,3153
image (76).png,2472,3480,signature,1469,2560,1877,2841
image (76).png,2472,3480,stamp,1931,2588,2250,3054
image (760).png,2472,3476,signature,284,2597,619,2843
image (760).png,2472,3476,stamp,1264,2434,1924,3156
image (761).png,2468,3480,signature,265,2633,687,2891
image (761).png,2468,3480,stamp,1349,2544,1979,3289
image (762).png,2472,3476,signature,309,2574,458,2832
image (762).png,2472,3476,stamp,1482,2507,2105,3145
image (763).png,2480,3480,signature,343,2723,572,2930
image (763).png,2480,3480,stamp,1476,2628,2081,3295
image (764).png,2476,3480,signature,404,2734,731,2975
image (764).png,2476,3480,stamp,1334,2605,1906,3412
image (765).png,2472,3480,signature,297,2706,842,2981
image (765).png,2472,3480,stamp,1342,2639,1926,3272
image (766).png,2468,3476,signature,474,2552,861,2843
image (766).png,2468,3476,stamp,1362,2513,1974,3224
image (767).png,2468,3476,signature,227,2513,459,2725
image (767).png,2468,3476,stamp,1371,2362,1925,3151
image (768).png,2476,3476,signature,328,2681,619,2933
image (768).png,2476,3476,stamp,1444,2697,2045,3324
image (769).png,2476,3480,signature,254,2325,591,2560
image (769).png,2476,3480,stamp,1548,2179,2036,2762
image (77).png,2468,3484,signature,1472,2519,1688,2709
image (77).png,2468,3484,stamp,1894,2457,2207,2889
image (770).png,2476,3480,signature,319,2516,662,2762
image (770).png,2476,3480,stamp,1357,2308,1842,2768
image (771).png,2472,3484,signature,311,2429,632,2732
image (771).png,2472,3484,stamp,1467,2339,1935,2850
image (772).png,2472,3476,signature,367,2182,904,2507
image (772).png,2472,3476,stamp,1582,2171,2013,2759
image (773).png,2468,3480,signature,475,2258,837,2611
image (773).png,2468,3480,stamp,1509,2191,1968,2622
image (774).png,2472,3480,signature,253,2331,589,2566
image (774).png,2472,3480,stamp,1341,2348,1855,2633
image (775).png,2476,3480,signature,261,2275,613,2583
image (775).png,2476,3480,stamp,1405,2179,1922,2751
image (776).png,2480,3484,signature,392,2350,707,2659
image (776).png,2480,3484,stamp,754,2535,1261,2928
image (777).png,2476,3472,signature,321,2610,555,2856
image (777).png,2476,3472,stamp,1539,2549,2027,3030
image (778).png,2472,3476,signature,255,2406,837,2753
image (778).png,2472,3476,stamp,1631,2418,2124,2854
image (779).png,2472,3480,signature,250,2348,735,2622
image (779).png,2472,3480,stamp,1663,2342,2174,3009
image (78).png,2476,3480,signature,1479,2510,1740,2717
image (78).png,2476,3480,stamp,1003,2504,1321,2885
image (780).png,2480,3480,signature,310,2426,630,2695
image (780).png,2480,3480,stamp,1672,2325,2169,2914
image (781).png,2480,3480,signature,232,2471,516,2673
image (781).png,2480,3480,stamp,1669,2263,2129,2981
image (782).png,2480,3480,signature,350,2465,823,2729
image (782).png,2480,3480,stamp,1658,2409,2061,3009
image (783).png,2476,3480,signature,186,2325,417,2510
image (783).png,2476,3480,stamp,1499,2258,2000,2824
image (784).png,2476,3476,signature,279,2580,555,2871
image (784).png,2476,3476,stamp,1695,2490,2134,3089
image (785).png,2476,3480,signature,330,2247,795,2516
image (785).png,2476,3480,stamp,1546,2527,2073,2981
image (786).png,2468,3476,signature,242,2535,484,2765
image (786).png,2468,3476,stamp,1568,2563,2057,2994
image (787).png,2472,3480,signature,297,2628,703,2970
image (787).png,2472,3480,stamp,1487,2656,2011,3098
image (788).png,2480,3476,signature,272,2608,969,2921
image (788).png,2480,3476,stamp,1563,2468,2078,3044
image (789).png,2468,3476,signature,323,2513,579,2776
image (789).png,2468,3476,stamp,1617,2479,2082,2972
image (79).png,2472,3484,signature,1437,2608,1895,2844
image (79).png,2472,3484,stamp,1986,2580,2307,3085
image (790).png,2472,3476,signature,280,2446,492,2725
image (790).png,2472,3476,stamp,1544,2580,2029,3056
image (791).png,2476,3472,signature,252,2337,573,2616
image (791).png,2476,3472,stamp,1573,2560,2082,3041
image (792).png,2476,3476,signature,304,2356,537,2591
image (792).png,2476,3476,stamp,1522,2373,2043,2826
image (793).png,2476,3480,signature,334,2348,568,2566
image (793).png,2476,3480,stamp,1544,2314,2053,2785
image (794).png,2476,3476,signature,268,2429,593,2647
image (794).png,2476,3476,stamp,1595,2294,2067,2865
image (795).png,2476,3480,signature,363,2527,560,2807
image (795).png,2476,3480,stamp,1611,2420,2102,3037
image (796).png,2472,3476,signature,279,2306,525,2541
image (796).png,2472,3476,stamp,1647,2401,2134,2938
image (797).png,2472,3480,signature,262,2291,781,2600
image (797).png,2472,3480,stamp,1647,2387,2102,2942
image (798).png,2476,3476,signature,339,2502,773,2815
image (798).png,2476,3476,stamp,1626,2552,2116,2989
image (799).png,2476,3484,signature,281,2440,515,2715
image (799).png,2476,3484,stamp,1548,2401,2013,3001
image (8).png,2472,3480,signature,1509,2673,1911,3003
image (8).png,2472,3480,stamp,1056,2622,1337,3098
image (8).png,2472,3480,stamp,1036,1272,1513,1969
image (80).png,2468,3480,signature,1445,2555,1860,2835
image (80).png,2468,3480,stamp,875,2588,1179,3003
image (800).png,2472,3480,signature,246,2639,603,2897
image (800).png,2472,3480,stamp,1060,2852,1574,3244
image (801).png,2468,3480,signature,282,2207,622,2448
image (801).png,2468,3480,stamp,1288,2157,1773,2891
image (802).png,2484,3476,signature,320,2485,537,2714
image (802).png,2484,3476,stamp,1402,2384,1903,3022
image (803).png,2472,3476,signature,268,2227,628,2457
image (803).png,2472,3476,stamp,1475,2205,1977,3067
image (804).png,2468,3476,signature,282,2339,821,2558
image (804).png,2468,3476,stamp,1472,2317,1979,3017
image (805).png,2480,3476,signature,349,2306,696,2552
image (805).png,2480,3476,stamp,854,2306,1330,2955
image (806).png,2472,3480,signature,262,2342,699,2605
image (806).png,2472,3480,stamp,1730,2291,2230,2964
image (807).png,2480,3472,signature,403,2432,867,2655
image (807).png,2480,3472,stamp,729,2644,1214,3287
image (808).png,2472,3472,signature,231,2309,509,2482
image (808).png,2472,3472,stamp,1225,2314,1719,3153
image (809).png,2480,3476,signature,294,2608,605,2854
image (809).png,2480,3476,stamp,1694,2535,2214,3212
image (81).png,2472,3480,signature,1471,2493,1788,2723
image (81).png,2472,3480,stamp,1962,2359,2261,2824
image (810).png,2468,3480,signature,246,2280,477,2499
image (810).png,2468,3480,stamp,1443,2269,1941,2975
image (811).png,2476,3480,signature,415,2207,755,2448
image (811).png,2476,3480,stamp,998,2196,1499,2897
image (812).png,2468,3480,signature,240,2308,654,2544
image (812).png,2468,3480,stamp,740,2549,1228,3267
image (813).png,2468,3480,signature,441,2280,855,2538
image (813).png,2468,3480,stamp,667,2673,1183,3446
image (814).png,2468,3480,signature,307,2432,609,2678
image (814).png,2468,3480,stamp,1098,2499,1590,3138
image (815).png,2480,3476,signature,267,2591,965,2815
image (815).png,2480,3476,stamp,1689,2446,2209,3022
image (816).png,2476,3484,signature,272,2507,715,2732
image (816).png,2476,3484,stamp,1581,2631,2098,3388
image (817).png,2472,3476,signature,253,2289,505,2513
image (817).png,2472,3476,stamp,1123,2457,1627,3134
image (818).png,2484,3484,signature,273,2575,519,2900
image (818).png,2484,3484,stamp,823,2614,1327,3371
image (819).png,2468,3480,signature,296,2269,537,2527
image (819).png,2468,3480,stamp,1210,2381,1702,3211
image (82).png,2468,3480,signature,1423,2443,1912,2717
